x,y
Corona_tran31_3.jpg,1
Corona_tran31_30.jpg,1
Corona_tran31_31.jpg,1
Corona_tran31_32.jpg,1
Corona_tran31_33.jpg,1
Corona_tran31_34.jpg,1
Corona_tran31_35.jpg,1
Corona_tran31_36.jpg,1
Corona_tran31_37.jpg,1
Corona_tran31_38.jpg,1
Corona_tran31_39.jpg,1
Corona_tran31_4.jpg,1
Corona_tran31_40.jpg,1
Corona_tran31_41.jpg,1
Corona_tran31_42.jpg,1
Corona_tran31_43.jpg,1
Corona_tran31_44.jpg,1
Corona_tran31_45.jpg,1
Corona_tran31_46.jpg,1
Corona_tran31_47.jpg,1
Corona_tran31_48.jpg,1
Corona_tran31_49.jpg,1
Corona_tran31_5.jpg,1
Corona_tran31_50.jpg,1
Corona_tran31_51.jpg,1
Corona_tran31_52.jpg,1
Corona_tran31_53.jpg,1
Corona_tran31_54.jpg,1
Corona_tran31_55.jpg,1
Corona_tran31_56.jpg,1
Corona_tran31_57.jpg,1
Corona_tran31_58.jpg,1
Corona_tran31_59.jpg,1
Corona_tran31_6.jpg,1
Corona_tran31_60.jpg,1
Corona_tran31_61.jpg,1
Corona_tran31_62.jpg,1
Corona_tran31_63.jpg,1
Corona_tran31_64.jpg,1
Corona_tran31_65.jpg,1
Corona_tran31_66.jpg,1
Corona_tran31_67.jpg,1
Corona_tran31_68.jpg,1
Corona_tran31_69.jpg,1
Corona_tran31_7.jpg,1
Corona_tran31_70.jpg,1
Corona_tran31_71.jpg,1
Corona_tran31_72.jpg,1
Corona_tran31_73.jpg,1
Corona_tran31_74.jpg,1
Corona_tran31_75.jpg,1
Corona_tran31_76.jpg,1
Corona_tran31_77.jpg,1
Corona_tran31_78.jpg,1
Corona_tran31_79.jpg,1
Corona_tran31_8.jpg,1
Corona_tran31_80.jpg,1
Corona_tran31_9.jpg,1
Corona_tran32_1.jpg,1
Corona_tran32_10.jpg,1
Corona_tran32_11.jpg,1
Corona_tran32_12.jpg,1
Corona_tran32_13.jpg,1
Corona_tran32_14.jpg,1
Corona_tran32_15.jpg,1
Corona_tran32_16.jpg,1
Corona_tran32_17.jpg,1
Corona_tran32_18.jpg,1
Corona_tran32_19.jpg,1
Corona_tran32_2.jpg,1
Corona_tran32_20.jpg,1
Corona_tran32_21.jpg,1
Corona_tran32_22.jpg,1
Corona_tran32_23.jpg,1
Corona_tran32_24.jpg,1
Corona_tran32_25.jpg,1
Corona_tran32_26.jpg,1
Corona_tran32_27.jpg,1
Corona_tran32_28.jpg,1
Corona_tran32_29.jpg,1
Corona_tran32_3.jpg,1
Corona_tran32_30.jpg,1
Corona_tran32_31.jpg,1
Corona_tran32_32.jpg,1
Corona_tran32_33.jpg,1
Corona_tran32_34.jpg,1
Corona_tran32_35.jpg,1
Corona_tran32_36.jpg,1
Corona_tran32_37.jpg,1
Corona_tran32_38.jpg,1
Corona_tran32_39.jpg,1
Corona_tran32_4.jpg,1
Corona_tran32_40.jpg,1
Corona_tran32_41.jpg,1
Corona_tran32_42.jpg,1
Corona_tran32_43.jpg,1
Corona_tran32_44.jpg,1
Corona_tran32_45.jpg,1
Corona_tran32_5.jpg,1
Corona_tran32_6.jpg,1
Corona_tran32_7.jpg,1
Corona_tran32_8.jpg,1
Corona_tran32_9.jpg,1
Corona_tran33_1.jpg,1
Corona_tran33_10.jpg,1
Corona_tran33_11.jpg,1
Corona_tran33_12.jpg,1
Corona_tran33_13.jpg,1
Corona_tran33_14.jpg,1
Corona_tran33_15.jpg,1
Corona_tran33_2.jpg,1
Corona_tran33_3.jpg,1
Corona_tran33_4.jpg,1
Corona_tran33_5.jpg,1
Corona_tran33_6.jpg,1
Corona_tran33_7.jpg,1
Corona_tran33_8.jpg,1
Corona_tran33_9.jpg,1
Non_Corona1_1.jpg,0
Non_Corona1_10.jpg,0
Non_Corona1_100.jpg,0
Non_Corona1_101.jpg,0
Non_Corona1_102.jpg,0
Non_Corona1_103.jpg,0
Non_Corona1_104.jpg,0
Non_Corona1_105.jpg,0
Non_Corona1_106.jpg,0
Non_Corona1_107.jpg,0
Non_Corona1_108.jpg,0
Non_Corona1_109.jpg,0
Non_Corona1_11.jpg,0
Non_Corona1_110.jpg,0
Non_Corona1_111.jpg,0
Non_Corona1_112.jpg,0
Non_Corona1_113.jpg,0
Non_Corona1_114.jpg,0
Non_Corona1_115.jpg,0
Non_Corona1_116.jpg,0
Non_Corona1_117.jpg,0
Non_Corona1_118.jpg,0
Non_Corona1_119.jpg,0
Non_Corona1_12.jpg,0
Non_Corona1_120.jpg,0
Non_Corona1_121.jpg,0
Non_Corona1_122.jpg,0
Non_Corona1_123.jpg,0
Non_Corona1_124.jpg,0
Non_Corona1_125.jpg,0
Non_Corona1_126.jpg,0
Non_Corona1_127.jpg,0
Non_Corona1_128.jpg,0
Non_Corona1_129.jpg,0
Non_Corona1_13.jpg,0
Non_Corona1_130.jpg,0
Non_Corona1_131.jpg,0
Non_Corona1_132.jpg,0
Non_Corona1_133.jpg,0
Non_Corona1_134.jpg,0
Non_Corona1_135.jpg,0
Non_Corona1_136.jpg,0
Non_Corona1_137.jpg,0
Non_Corona1_138.jpg,0
Non_Corona1_139.jpg,0
Non_Corona1_14.jpg,0
Non_Corona1_140.jpg,0
Non_Corona1_15.jpg,0
Non_Corona1_16.jpg,0
Non_Corona1_17.jpg,0
Non_Corona1_18.jpg,0
Non_Corona1_19.jpg,0
Non_Corona1_2.jpg,0
Non_Corona1_20.jpg,0
Non_Corona1_21.jpg,0
Non_Corona1_22.jpg,0
Non_Corona1_23.jpg,0
Non_Corona1_24.jpg,0
Non_Corona1_25.jpg,0
Non_Corona1_26.jpg,0
Non_Corona1_27.jpg,0
Non_Corona1_28.jpg,0
Non_Corona1_29.jpg,0
Non_Corona1_3.jpg,0
Non_Corona1_30.jpg,0
Non_Corona1_31.jpg,0
Non_Corona1_32.jpg,0
Non_Corona1_33.jpg,0
Non_Corona1_34.jpg,0
Non_Corona1_35.jpg,0
Non_Corona1_36.jpg,0
Non_Corona1_37.jpg,0
Non_Corona1_38.jpg,0
Non_Corona1_39.jpg,0
Non_Corona1_4.jpg,0
Non_Corona1_40.jpg,0
Non_Corona1_41.jpg,0
Non_Corona1_42.jpg,0
Non_Corona1_43.jpg,0
Non_Corona1_44.jpg,0
Non_Corona1_45.jpg,0
Non_Corona1_46.jpg,0
Non_Corona1_47.jpg,0
Non_Corona1_48.jpg,0
Non_Corona1_49.jpg,0
Non_Corona1_5.jpg,0
Non_Corona1_50.jpg,0
Non_Corona1_51.jpg,0
Non_Corona1_52.jpg,0
Non_Corona1_53.jpg,0
Non_Corona1_54.jpg,0
Non_Corona1_55.jpg,0
Non_Corona1_56.jpg,0
Non_Corona1_57.jpg,0
Non_Corona1_58.jpg,0
Non_Corona1_59.jpg,0
Non_Corona1_6.jpg,0
Non_Corona1_60.jpg,0
Non_Corona1_61.jpg,0
Non_Corona1_62.jpg,0
Non_Corona1_63.jpg,0
Non_Corona1_64.jpg,0
Non_Corona1_65.jpg,0
Non_Corona1_66.jpg,0
Non_Corona1_67.jpg,0
Non_Corona1_68.jpg,0
Non_Corona1_69.jpg,0
Non_Corona1_7.jpg,0
Non_Corona1_70.jpg,0
Non_Corona1_71.jpg,0
Non_Corona1_72.jpg,0
Non_Corona1_73.jpg,0
Non_Corona1_74.jpg,0
Non_Corona1_75.jpg,0
Non_Corona1_76.jpg,0
Non_Corona1_77.jpg,0
Non_Corona1_78.jpg,0
Non_Corona1_79.jpg,0
Non_Corona1_8.jpg,0
Non_Corona1_80.jpg,0
Non_Corona1_81.jpg,0
Non_Corona1_82.jpg,0
Non_Corona1_83.jpg,0
Non_Corona1_84.jpg,0
Non_Corona1_85.jpg,0
Non_Corona1_86.jpg,0
Non_Corona1_87.jpg,0
Non_Corona1_88.jpg,0
Non_Corona1_89.jpg,0
Non_Corona1_9.jpg,0
Non_Corona1_90.jpg,0
Non_Corona1_91.jpg,0
Non_Corona1_92.jpg,0
Non_Corona1_93.jpg,0
Non_Corona1_94.jpg,0
Non_Corona1_95.jpg,0
Non_Corona1_96.jpg,0
Non_Corona1_97.jpg,0
Non_Corona1_98.jpg,0
Non_Corona1_99.jpg,0
Non_Corona_tran11_1.jpg,0
Non_Corona_tran11_10.jpg,0
Non_Corona_tran11_100.jpg,0
Non_Corona_tran11_101.jpg,0
Non_Corona_tran11_102.jpg,0
Non_Corona_tran11_103.jpg,0
Non_Corona_tran11_104.jpg,0
Non_Corona_tran11_105.jpg,0
Non_Corona_tran11_106.jpg,0
Non_Corona_tran11_107.jpg,0
Non_Corona_tran11_108.jpg,0
Non_Corona_tran11_109.jpg,0
Non_Corona_tran11_11.jpg,0
Non_Corona_tran11_110.jpg,0
Non_Corona_tran11_111.jpg,0
Non_Corona_tran11_112.jpg,0
Non_Corona_tran11_113.jpg,0
Non_Corona_tran11_114.jpg,0
Non_Corona_tran11_115.jpg,0
Non_Corona_tran11_116.jpg,0
Non_Corona_tran11_117.jpg,0
Non_Corona_tran11_118.jpg,0
Non_Corona_tran11_119.jpg,0
Non_Corona_tran11_12.jpg,0
Non_Corona_tran11_120.jpg,0
Non_Corona_tran11_121.jpg,0
Non_Corona_tran11_122.jpg,0
Non_Corona_tran11_123.jpg,0
Non_Corona_tran11_124.jpg,0
Non_Corona_tran11_125.jpg,0
Non_Corona_tran11_126.jpg,0
Non_Corona_tran11_127.jpg,0
Non_Corona_tran11_128.jpg,0
Non_Corona_tran11_129.jpg,0
Non_Corona_tran11_13.jpg,0
Non_Corona_tran11_130.jpg,0
Non_Corona_tran11_131.jpg,0
Non_Corona_tran11_132.jpg,0
Non_Corona_tran11_133.jpg,0
Non_Corona_tran11_134.jpg,0
Non_Corona_tran11_135.jpg,0
Non_Corona_tran11_136.jpg,0
Non_Corona_tran11_137.jpg,0
Non_Corona_tran11_138.jpg,0
Non_Corona_tran11_139.jpg,0
Non_Corona_tran11_14.jpg,0
Non_Corona_tran11_140.jpg,0
Non_Corona_tran11_15.jpg,0
Non_Corona_tran11_16.jpg,0
Non_Corona_tran11_17.jpg,0
Non_Corona_tran11_18.jpg,0
Non_Corona_tran11_19.jpg,0
Non_Corona_tran11_2.jpg,0
Non_Corona_tran11_20.jpg,0
Non_Corona_tran11_21.jpg,0
Non_Corona_tran11_22.jpg,0
Non_Corona_tran11_23.jpg,0
Non_Corona_tran11_24.jpg,0
Non_Corona_tran11_25.jpg,0
Non_Corona_tran11_26.jpg,0
Non_Corona_tran11_27.jpg,0
Non_Corona_tran11_28.jpg,0
Non_Corona_tran11_29.jpg,0
Non_Corona_tran11_3.jpg,0
Non_Corona_tran11_30.jpg,0
Non_Corona_tran11_31.jpg,0
Non_Corona_tran11_32.jpg,0
Non_Corona_tran11_33.jpg,0
Non_Corona_tran11_34.jpg,0
Non_Corona_tran11_35.jpg,0
Non_Corona_tran11_36.jpg,0
Non_Corona_tran11_37.jpg,0
Non_Corona_tran11_38.jpg,0
Non_Corona_tran11_39.jpg,0
Non_Corona_tran11_4.jpg,0
Non_Corona_tran11_40.jpg,0
Non_Corona_tran11_41.jpg,0
Non_Corona_tran11_42.jpg,0
Non_Corona_tran11_43.jpg,0
Non_Corona_tran11_44.jpg,0
Non_Corona_tran11_45.jpg,0
Non_Corona_tran11_46.jpg,0
Non_Corona_tran11_47.jpg,0
Non_Corona_tran11_48.jpg,0
Non_Corona_tran11_49.jpg,0
Non_Corona_tran11_5.jpg,0
Non_Corona_tran11_50.jpg,0
Non_Corona_tran11_51.jpg,0
Non_Corona_tran11_52.jpg,0
Non_Corona_tran11_53.jpg,0
Non_Corona_tran11_54.jpg,0
Non_Corona_tran11_55.jpg,0
Non_Corona_tran11_56.jpg,0
Non_Corona_tran11_57.jpg,0
Non_Corona_tran11_58.jpg,0
Non_Corona_tran11_59.jpg,0
Non_Corona_tran11_6.jpg,0
Non_Corona_tran11_60.jpg,0
Non_Corona_tran11_61.jpg,0
Non_Corona_tran11_62.jpg,0
Non_Corona_tran11_63.jpg,0
Non_Corona_tran11_64.jpg,0
Non_Corona_tran11_65.jpg,0
Non_Corona_tran11_66.jpg,0
Non_Corona_tran11_67.jpg,0
Non_Corona_tran11_68.jpg,0
Non_Corona_tran11_69.jpg,0
Non_Corona_tran11_7.jpg,0
Non_Corona_tran11_70.jpg,0
Non_Corona_tran11_71.jpg,0
Non_Corona_tran11_72.jpg,0
Non_Corona_tran11_73.jpg,0
Non_Corona_tran11_74.jpg,0
Non_Corona_tran11_75.jpg,0
Non_Corona_tran11_76.jpg,0
Non_Corona_tran11_77.jpg,0
Non_Corona_tran11_78.jpg,0
Non_Corona_tran11_79.jpg,0
Non_Corona_tran11_8.jpg,0
Non_Corona_tran11_80.jpg,0
Non_Corona_tran11_81.jpg,0
Non_Corona_tran11_82.jpg,0
Non_Corona_tran11_83.jpg,0
Non_Corona_tran11_84.jpg,0
Non_Corona_tran11_85.jpg,0
Non_Corona_tran11_86.jpg,0
Non_Corona_tran11_87.jpg,0
Non_Corona_tran11_88.jpg,0
Non_Corona_tran11_89.jpg,0
Non_Corona_tran11_9.jpg,0
Non_Corona_tran11_90.jpg,0
Non_Corona_tran11_91.jpg,0
Non_Corona_tran11_92.jpg,0
Non_Corona_tran11_93.jpg,0
Non_Corona_tran11_94.jpg,0
Non_Corona_tran11_95.jpg,0
Non_Corona_tran11_96.jpg,0
Non_Corona_tran11_97.jpg,0
Non_Corona_tran11_98.jpg,0
Non_Corona_tran11_99.jpg,0
Non_Corona_tran21_1.jpg,0
Non_Corona_tran21_10.jpg,0
Non_Corona_tran21_100.jpg,0
Non_Corona_tran21_101.jpg,0
Non_Corona_tran21_102.jpg,0
Non_Corona_tran21_103.jpg,0
Non_Corona_tran21_104.jpg,0
Non_Corona_tran21_105.jpg,0
Non_Corona_tran21_106.jpg,0
Non_Corona_tran21_107.jpg,0
Non_Corona_tran21_108.jpg,0
Non_Corona_tran21_109.jpg,0
Non_Corona_tran21_11.jpg,0
Non_Corona_tran21_110.jpg,0
Non_Corona_tran21_111.jpg,0
Non_Corona_tran21_112.jpg,0
Non_Corona_tran21_113.jpg,0
Non_Corona_tran21_114.jpg,0
Non_Corona_tran21_115.jpg,0
Non_Corona_tran21_116.jpg,0
Non_Corona_tran21_117.jpg,0
Non_Corona_tran21_118.jpg,0
Non_Corona_tran21_119.jpg,0
Non_Corona_tran21_12.jpg,0
Non_Corona_tran21_120.jpg,0
Non_Corona_tran21_121.jpg,0
Non_Corona_tran21_122.jpg,0
Non_Corona_tran21_123.jpg,0
Non_Corona_tran21_124.jpg,0
